ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
8073,0.0,0.0,0.0,0.0,1.8171207,3.2396119,0.51087254,0.5503216,0.0,0.7368063,2,5.0,10.0,2.0,14.0,2.0,0,0
8074,1.0,2.2239802,1.0,2.0,4.2908406,13.913726,0.0,0.15081042,0.0,0.0,9,3.0,3.0,6.0,4.0,2.0,0,0
8075,1.4422495,3.8708768,0.0,0.0,2.843867,7.141127,0.1587401,0.27144176,0.0,0.0,1,1.0,10.0,0.0,12.0,2.0,0,0
8076,1.0,1.709976,0.0,0.0,3.1413808,10.811956,0.0,0.20886002,0.0,0.0,9,1.0,10.0,3.0,4.0,2.0,0,0
8077,1.9129312,5.6093807,0.0,0.0,3.2396119,11.146719,0.17394465,0.28016996,2.9795208,0.0,2,3.0,3.0,5.0,7.0,2.0,0,1
8078,1.0,1.9660952,1.0,0.0,1.4422495,2.4440925,0.0,0.43088692,0.0,0.0,6,1.0,10.0,0.0,4.0,2.0,1,0
8079,0.0,0.0,0.0,0.0,1.8171207,8.4924965,0.0,0.34199518,0.0,0.0,8,1.0,10.0,0.0,4.0,2.0,0,0
8081,1.0,1.709976,0.0,0.0,2.3513348,8.171164,0.23712423,0.27494323,2.9670527,0.0,1,1.0,10.0,6.0,4.0,2.0,1,1
8082,2.2239802,8.579041,1.709976,10.122332,7.9422936,27.88055,0.15827575,0.24267831,2.090157,0.0,8,1.0,10.0,0.0,4.0,2.0,0,1
8083,1.4422495,3.1072326,0.0,0.0,2.843867,8.551248,0.25543818,0.29771975,0.0,0.0,9,1.0,10.0,6.0,12.0,2.0,0,0
8084,0.0,0.0,0.0,0.0,2.6207414,6.893981,0.22314356,0.35421833,0.0,0.0,8,3.0,3.0,0.0,8.0,2.0,0,0
8085,1.9129312,5.3438168,1.2599211,3.696271,3.1072326,10.289177,0.0,0.2348437,2.868308,0.0,8,1.0,10.0,2.0,4.0,2.0,0,0
8086,0.0,0.0,0.0,0.0,2.0,5.229322,0.0,0.23207943,0.0,0.0,1,1.0,10.0,0.0,8.0,2.0,0,0
8087,0.0,0.0,0.0,0.0,1.9129312,5.2150617,0.40059495,0.5313293,0.0,0.0,1,1.0,10.0,0.0,8.0,2.0,0,0
8088,0.0,0.0,0.0,0.0,1.4422495,4.2787366,0.0,0.28114328,0.0,0.0,1,1.0,10.0,3.0,15.0,2.0,0,0
8089,0.0,0.0,0.0,0.0,2.7144177,9.425081,0.24662119,0.34668154,0.0,0.0,9,7.0,7.0,0.0,8.0,2.0,0,0
8090,1.2599211,4.1936035,0.0,0.0,2.7144177,8.176642,0.0,0.16378972,0.0,0.0,7,1.0,10.0,0.0,4.0,2.0,0,0
8091,1.0,3.1814027,0.0,0.0,3.1748023,7.346334,0.2768177,0.37008762,0.0,0.0,4,3.0,3.0,5.0,12.0,2.0,1,0
8093,1.2599211,5.180102,1.0,2.7144177,3.1413808,9.8677025,0.19868301,0.29240176,0.0,0.0,2,3.0,3.0,6.0,7.0,2.0,1,0
8094,1.709976,4.203059,1.2599211,4.3795195,3.332222,11.693838,0.0,0.18737859,0.0,0.0,1,1.0,10.0,2.0,8.0,2.0,0,0
8095,1.709976,4.4772515,0.0,0.0,2.5198421,7.7634754,0.22314356,0.25543818,0.0,0.0,1,5.0,10.0,2.0,4.0,2.0,1,0
8096,0.0,0.0,0.0,0.0,2.3513348,7.659309,0.18325359,0.35467204,0.0,0.0,1,1.0,7.0,0.0,12.0,2.0,0,0
8097,1.0,2.8335257,0.0,0.0,1.0,0.0,0.0,0.4054808,0.0,0.0,9,3.0,3.0,0.0,11.0,1.0,0,1
8098,1.0,4.0916348,0.0,0.0,2.2239802,7.197226,0.0,0.33130187,3.7975585,0.0,9,3.0,3.0,0.0,4.0,2.0,0,1
8099,0.0,0.0,0.0,0.0,1.2599211,5.3203683,0.0,0.32182872,0.0,0.0,7,1.0,10.0,6.0,3.0,2.0,0,0
8101,1.2599211,3.8372152,1.0,3.063463,3.4760268,12.057786,0.0,0.19400544,1.6627119,0.0,8,0.0,3.0,4.0,11.0,2.0,1,1
8102,1.2599211,4.578857,0.0,0.0,3.9364974,10.802323,0.0,0.14775927,5.085259,0.0,8,1.0,10.0,3.0,5.0,2.0,1,1
8103,2.2239802,5.865915,0.0,0.0,3.6342413,12.753548,0.0,0.25235638,1.9353278,0.0,5,1.0,6.0,6.0,8.0,2.0,0,0
8104,0.0,0.0,0.0,0.0,3.3912115,9.778801,0.1724445,0.24685663,0.0,0.0,9,1.0,10.0,7.0,4.0,2.0,0,0
8105,0.0,0.0,0.0,0.0,2.1544347,6.294001,0.0,0.27144176,0.0,0.0,8,3.0,10.0,1.0,11.0,1.0,0,0
8106,1.9129312,5.8632255,1.0,1.2599211,4.562903,17.859156,0.15981749,0.28589946,2.6846771,0.0,8,1.0,1.0,6.0,5.0,2.0,0,1
8107,0.0,0.0,0.0,0.0,3.1072326,8.818377,0.0,0.3317386,0.0,0.0,9,1.0,10.0,5.0,12.0,2.0,0,0
8108,0.0,0.0,0.0,0.0,1.587401,4.1015663,0.0,0.36840314,0.0,0.0,1,3.0,3.0,0.0,4.0,2.0,0,0
8109,1.4422495,4.0488796,0.0,0.0,4.39683,14.955363,0.13249613,0.23364696,0.0,0.0,9,1.0,10.0,2.0,12.0,2.0,0,0
8110,0.0,0.0,0.0,0.0,2.5712817,8.436669,0.0,0.18051293,0.0,0.0,1,1.0,10.0,3.0,5.0,2.0,0,0
8111,0.0,0.0,0.0,0.0,1.709976,6.4950657,0.34199518,0.43088692,0.0,0.0,2,5.0,9.0,0.0,12.0,2.0,0,0
8112,0.0,0.0,0.0,0.0,1.9129312,7.271636,0.0,0.30570918,0.0,0.0,2,1.0,1.0,0.0,3.0,2.0,0,0
8113,1.2599211,2.3513348,0.0,0.0,4.04124,12.727929,0.23654184,0.24217354,0.0,0.0,4,5.0,10.0,1.0,12.0,2.0,0,0
8114,1.2599211,5.487022,0.0,0.0,3.3019273,9.944443,0.0,0.21915653,0.0,0.0,5,1.0,1.0,7.0,2.0,1.0,1,0
8116,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,2,1.0,10.0,5.0,14.0,2.0,0,0
8117,1.2599211,4.8909736,0.0,0.0,2.3513348,6.7674146,0.0,0.23712423,0.0,0.0,1,1.0,10.0,5.0,4.0,1.0,0,0
8118,2.0,7.3600726,0.0,0.0,3.6840317,11.404674,0.0,0.21880898,2.7044897,0.7368063,2,1.0,10.0,5.0,7.0,2.0,0,0
8119,1.2599211,4.0514197,0.0,0.0,1.709976,4.9117866,0.0,0.349951,0.0,0.0,3,1.0,10.0,3.0,4.0,2.0,0,0
8120,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,1,5.0,9.0,0.0,12.0,2.0,1,0
8121,2.0800838,8.202114,1.587401,4.9893107,4.5468364,17.73619,0.0,0.19429727,0.0,0.0,3,1.0,10.0,8.0,4.0,1.0,0,0
8122,0.0,0.0,0.0,0.0,1.709976,5.00998,0.4054808,0.5192494,0.0,0.0,8,5.0,10.0,0.0,5.0,2.0,1,0
8123,1.709976,8.554438,1.0,4.04124,4.254321,13.855921,0.0,0.20188223,3.4739618,0.0,2,3.0,3.0,6.0,4.0,2.0,0,0
8124,1.0,1.709976,0.0,0.0,3.9790573,11.201061,0.1469765,0.18516906,2.0362034,0.0,8,1.0,10.0,0.0,8.0,2.0,0,1
8125,0.0,0.0,0.0,0.0,3.332222,9.720747,0.17549519,0.17451566,0.0,0.0,8,3.0,3.0,0.0,4.0,1.0,1,1
8127,1.4422495,4.3338594,0.0,0.0,4.5468364,13.549467,0.0,0.12771142,0.0,0.0,7,1.0,10.0,1.0,4.0,1.0,0,0
8128,0.0,0.0,1.587401,4.8741946,4.562903,13.572321,0.17481068,0.22787583,0.0,0.0,8,3.0,3.0,6.0,4.0,2.0,0,0
8129,1.2599211,1.2599211,0.0,0.0,0.0,0.0,0.46415886,0.46415886,0.0,0.0,2,3.0,3.0,6.0,4.0,2.0,1,0
8130,2.0,5.4781504,0.0,0.0,3.2075346,9.531043,0.0,0.2307161,3.9497535,0.0,9,1.0,10.0,8.0,4.0,1.0,0,1
8131,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,9,3.0,3.0,0.0,12.0,2.0,0,0
8132,1.0,3.6593058,0.0,0.0,1.587401,13.026574,0.0,0.23712423,0.0,0.0,2,3.0,3.0,0.0,12.0,2.0,1,0
8133,0.0,0.0,0.0,0.0,2.8844993,9.218422,0.0,0.16091917,2.5069866,0.0,8,3.0,3.0,2.0,12.0,2.0,0,1
8134,0.0,0.0,0.0,0.0,3.8485012,16.276731,0.16465491,0.3173611,0.0,0.0,8,1.0,10.0,0.0,4.0,2.0,0,0
8135,1.8171207,4.5012345,1.0,4.1134205,3.072317,11.740333,0.0,0.25307143,2.0978007,0.0,8,1.0,10.0,0.0,2.0,2.0,0,0
8136,0.0,0.0,0.0,0.0,1.4422495,4.1015663,0.0,0.4054808,0.0,1.0,2,5.0,10.0,0.0,18.0,2.0,1,0
8137,1.4422495,3.6840317,0.0,0.0,2.3513348,9.26768,0.0,0.23712423,0.0,0.0,1,1.0,10.0,8.0,4.0,2.0,0,0
8138,0.0,0.0,0.0,0.0,2.8844993,8.424163,0.20273736,0.27515912,0.0,0.7368063,2,1.0,10.0,5.0,8.0,2.0,0,0
8139,1.4422495,8.185758,0.0,0.0,2.0800838,4.8909736,0.0,0.25543818,0.0,0.0,8,1.0,1.0,0.0,4.0,2.0,1,0
8140,0.0,0.0,0.0,0.0,2.2894285,10.877428,0.0,0.25543818,0.0,0.7368063,2,0.0,10.0,5.0,14.0,2.0,0,0
8141,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,1,1.0,1.0,6.0,8.0,2.0,0,0
8142,0.0,0.0,0.0,0.0,1.8171207,4.53876,0.25543818,0.4054808,0.0,0.0,9,3.0,3.0,6.0,8.0,2.0,1,0
8144,0.0,0.0,0.0,0.0,1.2599211,0.0,0.5848035,0.5848035,0.0,0.0,9,1.0,10.0,0.0,14.0,2.0,0,0
8145,1.709976,3.332222,1.0,2.5198421,2.6207414,7.738972,0.0,0.16564485,0.0,0.0,2,1.0,7.0,0.0,2.0,2.0,0,0
8146,1.2599211,10.462452,1.4422495,4.502938,3.583048,14.020706,0.0,0.2604037,0.0,0.0,8,5.0,10.0,0.0,4.0,2.0,1,0
8147,0.0,0.0,0.0,0.0,3.0,7.7669306,0.24560311,0.28114328,0.0,0.0,9,5.0,10.0,6.0,12.0,2.0,1,0
8148,0.0,0.0,0.0,0.0,1.8171207,5.769833,0.35421833,0.32882965,0.0,0.0,8,5.0,10.0,0.0,4.0,2.0,0,0
8149,0.0,0.0,0.0,0.0,2.6684017,7.4983706,0.40900612,0.42578724,1.878138,0.84343266,2,5.0,10.0,5.0,14.0,2.0,0,1
8150,0.0,0.0,1.0,7.4650226,2.7144177,7.446033,0.26706466,0.33647746,0.0,0.0,2,1.0,10.0,6.0,2.0,2.0,0,0
8151,0.0,0.0,0.0,0.0,1.709976,4.061548,0.4932424,0.5192494,0.0,0.84343266,2,3.0,3.0,1.0,12.0,2.0,0,0
8152,0.0,0.0,0.0,0.0,2.466212,12.598862,0.24871337,0.273743,0.0,0.0,2,1.0,4.0,3.0,7.0,2.0,0,0
8153,1.9129312,5.8464108,0.0,0.0,3.0,8.750051,0.0,0.0,0.0,0.0,5,1.0,7.0,0.0,4.0,1.0,1,0
8154,2.3513348,4.824107,0.0,0.0,3.6593058,11.456017,0.0,0.15195946,0.0,0.0,1,1.0,10.0,5.0,4.0,1.0,0,0
8156,1.4422495,3.878278,0.0,0.0,2.0800838,6.123965,0.32182872,0.34668154,0.0,0.0,2,3.0,11.0,6.0,8.0,2.0,1,0
8157,0.0,0.0,0.0,0.0,2.2239802,10.089203,0.0,0.37924364,0.0,0.0,8,1.0,10.0,5.0,12.0,2.0,0,0
8158,0.0,0.0,1.0,2.0,3.3619754,13.334007,0.24871337,0.31221443,0.0,0.0,8,1.0,4.0,5.0,4.0,2.0,0,0
8159,0.0,0.0,0.0,0.0,2.0,3.8334384,0.0,0.23207943,0.0,1.0,2,1.0,10.0,0.0,7.0,2.0,1,0
8160,2.0,6.4493103,0.0,0.0,4.140818,13.438296,0.13929921,0.2211169,3.2354298,0.0,8,1.0,10.0,0.0,11.0,2.0,0,1
8161,1.2599211,3.5142279,1.2599211,2.530298,3.1413808,10.857124,0.18998152,0.3090711,0.0,0.0,6,3.0,3.0,6.0,4.0,2.0,1,0
8162,0.0,0.0,0.0,0.0,1.587401,4.6951213,0.0,0.36840314,0.0,0.0,8,1.0,10.0,0.0,2.0,2.0,0,0
8164,1.9129312,4.873174,0.0,0.0,3.5033982,13.8561535,0.31282195,0.38208914,0.0,0.0,4,1.0,10.0,5.0,14.0,2.0,0,0
8165,0.0,0.0,0.0,0.0,1.4422495,0.0,0.5848035,0.5848035,0.0,0.5848035,2,1.0,10.0,6.0,8.0,2.0,0,0
8166,1.0,3.8819683,1.0,0.0,2.2239802,10.040393,0.0,0.34668154,3.976283,0.0,8,1.0,10.0,0.0,8.0,2.0,0,1
8167,0.0,0.0,0.0,0.0,1.587401,4.7026696,0.0,0.36840314,0.0,0.0,2,1.0,4.0,5.0,4.0,2.0,0,0
8168,1.2599211,5.561298,0.0,0.0,3.9364974,14.999878,0.10357095,0.27758554,0.0,0.0,2,1.0,10.0,5.0,8.0,2.0,0,0
8169,1.587401,6.7878537,0.0,0.0,2.4101424,8.8913555,0.0,0.2424914,0.0,0.0,1,5.0,10.0,0.0,4.0,1.0,0,0
8170,1.587401,4.6951213,0.0,0.0,3.0365891,9.600246,0.0,0.22457367,0.0,0.0,2,3.0,3.0,0.0,7.0,2.0,0,0
8171,1.2599211,2.466212,0.0,0.0,3.3619754,12.344128,0.15472375,0.2876867,2.3268232,0.0,2,0.0,3.0,0.0,7.0,2.0,1,1
8172,1.587401,6.0965853,1.2599211,1.9129312,3.2075346,9.471734,0.27990642,0.34789208,0.0,0.0,6,5.0,10.0,0.0,14.0,2.0,1,0
8173,1.2599211,2.201285,0.0,0.0,3.2396119,8.150786,0.2578471,0.32244223,0.0,0.0,2,5.0,10.0,2.0,14.0,2.0,0,0
8175,1.4422495,4.1015663,0.0,0.0,3.332222,9.161688,0.0,0.16228491,3.6325061,0.0,2,5.0,10.0,6.0,4.0,1.0,1,1
8176,1.0,2.466212,0.0,0.0,3.072317,11.968436,0.28874606,0.36534464,0.0,0.0,2,1.0,7.0,1.0,7.0,2.0,0,0
8177,1.4422495,8.004338,1.2599211,6.5265193,1.4422495,5.451362,0.0,0.24264435,0.0,0.0,1,5.0,10.0,0.0,11.0,1.0,1,0
8178,1.0,2.1544347,0.0,0.0,2.2239802,10.215331,0.27144176,0.34199518,0.0,0.0,2,1.0,10.0,0.0,4.0,2.0,1,0
8179,1.4422495,4.337406,0.0,0.0,2.3513348,7.628311,0.0,0.23207943,0.0,0.0,6,3.0,3.0,8.0,3.0,1.0,0,0
8180,0.0,0.0,0.0,0.0,2.5712817,12.008387,0.0,0.32801998,0.0,0.0,9,1.0,10.0,0.0,12.0,2.0,0,0
8182,0.0,0.0,0.0,0.0,3.0,10.213573,0.0,0.23112242,0.0,0.0,8,1.0,10.0,6.0,4.0,1.0,0,0
8183,2.0,3.9685028,0.0,0.0,4.6570096,13.72369,0.22383761,0.25780198,2.5682766,0.84343266,2,1.0,10.0,0.0,14.0,2.0,0,0
8184,0.0,0.0,0.0,0.0,2.0,2.8844993,0.5313293,0.5593445,0.0,0.7368063,2,1.0,10.0,0.0,12.0,2.0,0,0
8185,1.0,3.0329697,0.0,0.0,4.0,15.707482,0.0,0.26954198,1.7861682,0.0,8,1.0,10.0,0.0,4.0,2.0,0,0
8186,1.587401,4.39683,0.0,0.0,2.8020394,7.677731,0.0,0.20273736,4.7613215,0.0,2,1.0,10.0,1.0,7.0,1.0,0,1
8187,1.2599211,4.031009,0.0,0.0,3.756286,9.919258,0.122804314,0.25352862,4.2229404,0.0,2,1.0,10.0,7.0,7.0,2.0,0,0
8188,1.0,4.254321,0.0,0.0,2.8020394,8.923913,0.0,0.12954475,0.0,0.0,2,1.0,1.0,6.0,7.0,2.0,0,0
8189,1.0,5.30383,0.0,0.0,2.3513348,6.47929,0.0,0.24264435,4.34486,0.0,7,3.0,3.0,0.0,18.0,2.0,0,1
8190,1.0,3.879755,0.0,0.0,2.6207414,10.148776,0.0,0.29744497,0.0,0.0,6,1.0,10.0,5.0,8.0,2.0,0,0
8191,1.2599211,2.0408275,0.0,0.0,1.4422495,2.9433827,0.0,0.30570918,0.0,0.0,2,1.0,10.0,8.0,7.0,2.0,0,0
8192,0.0,0.0,0.0,0.0,1.8171207,4.4979415,0.0,0.32182872,0.0,0.84343266,2,1.0,10.0,0.0,14.0,2.0,0,0
8194,1.4422495,4.1831527,1.709976,4.9902034,2.1544347,6.211875,0.0,0.13572088,0.0,0.0,6,1.0,10.0,8.0,8.0,1.0,0,0
8195,1.2599211,3.5303485,0.0,0.0,2.5198421,8.76121,0.17711447,0.29596826,0.0,0.0,1,1.0,10.0,2.0,4.0,2.0,1,0
8196,1.709976,6.2530656,0.0,0.0,2.7589242,9.994664,0.1587401,0.20541063,3.472408,0.0,2,5.0,9.0,0.0,7.0,2.0,0,1
8197,1.4422495,5.419394,1.2599211,2.0,4.1015663,14.03891,0.14123064,0.30604407,1.810162,0.0,9,1.0,10.0,0.0,4.0,2.0,0,0
8198,1.587401,3.9916494,0.0,0.0,3.0,7.7192397,0.19493093,0.32380545,0.0,0.0,2,3.0,3.0,0.0,12.0,2.0,1,0
8199,0.0,0.0,0.0,0.0,2.8020394,5.4838834,0.2087071,0.3528716,0.0,0.84343266,2,1.0,10.0,5.0,7.0,2.0,0,0
8200,0.0,0.0,0.0,0.0,1.9129312,4.8839965,0.30570918,0.38517165,0.0,0.0,2,3.0,3.0,6.0,12.0,2.0,1,0
8201,1.2599211,3.6215785,0.0,0.0,3.1072326,9.027011,0.19035022,0.2890017,2.8647435,0.0,9,1.0,10.0,5.0,8.0,2.0,0,0
8202,1.8171207,11.419199,0.0,0.0,2.2894285,9.582114,0.0,0.17711447,0.0,0.0,8,1.0,10.0,2.0,4.0,1.0,1,0
8204,0.0,0.0,0.0,0.0,2.7589242,8.02876,0.0,0.21915653,2.5281386,0.0,8,3.0,3.0,6.0,11.0,2.0,0,1
8205,0.0,0.0,0.0,0.0,1.2599211,6.235969,0.0,0.36840314,0.0,0.0,9,4.0,5.0,4.0,18.0,0.0,0,0
8206,1.8171207,6.6868834,1.0,3.4482174,3.3019273,8.863805,0.0,0.1380687,0.0,0.0,2,1.0,10.0,5.0,7.0,1.0,1,0
8207,1.4422495,4.0,0.0,0.0,3.072317,8.524268,0.0,0.19258696,3.500424,0.0,2,1.0,10.0,0.0,12.0,2.0,0,1
8208,2.2894285,5.881677,1.0,0.0,6.036811,22.445532,0.11934831,0.23155218,0.8763936,0.9283178,2,1.0,10.0,8.0,2.0,2.0,0,0
8209,0.0,0.0,0.0,0.0,2.9624963,11.280331,0.0,0.27515912,2.7499104,0.0,9,1.0,10.0,2.0,4.0,2.0,0,0
8210,0.0,0.0,0.0,0.0,1.9129312,4.061548,0.0,0.30570918,0.0,0.0,1,1.0,10.0,0.0,4.0,2.0,0,0
8211,1.4422495,4.4140053,0.0,0.0,2.9624963,10.619695,0.0,0.19258696,0.0,0.0,2,1.0,4.0,5.0,3.0,1.0,0,0
8212,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,9,1.0,10.0,8.0,4.0,2.0,1,0
8213,2.466212,5.3018346,1.2599211,11.520946,2.843867,12.863875,0.17877772,0.27335545,2.5301585,0.0,7,1.0,10.0,5.0,18.0,2.0,0,0
8214,1.4422495,3.9790573,0.0,0.0,3.1413808,9.167971,0.17877772,0.2876867,0.0,0.0,9,1.0,10.0,0.0,11.0,2.0,0,0
8215,0.0,0.0,0.0,0.0,2.5198421,8.167477,0.1682402,0.349951,0.0,0.0,2,3.0,3.0,6.0,4.0,2.0,1,0
8216,1.0,1.8171207,0.0,0.0,3.072317,7.079591,0.0,0.2178931,0.0,0.0,2,3.0,3.0,0.0,8.0,2.0,1,0
8217,1.0,4.1134205,0.0,0.0,3.583048,10.892759,0.16321616,0.17711447,0.0,0.0,5,5.0,10.0,0.0,4.0,2.0,1,0
8219,0.0,0.0,0.0,0.0,1.8171207,5.0317974,0.0,0.0,0.0,0.0,5,3.0,3.0,7.0,4.0,2.0,0,0
8220,1.4422495,4.1035466,0.0,0.0,2.8844993,7.1699886,0.0,0.20714968,0.0,0.0,6,1.0,10.0,0.0,4.0,1.0,0,0
8221,1.0,1.8171207,0.0,0.0,2.7589242,10.152076,0.26945937,0.37709463,0.0,0.0,6,0.0,3.0,8.0,8.0,2.0,1,0
8222,1.9129312,5.7547746,1.2599211,10.418877,3.583048,17.643574,0.2672655,0.35289568,2.0461872,0.0,2,1.0,8.0,1.0,2.0,2.0,0,0
8223,2.1544347,6.1180334,0.0,0.0,3.0,9.12889,0.2274385,0.23477721,3.4542878,0.0,8,1.0,10.0,6.0,5.0,2.0,0,1
8224,1.9129312,4.2181005,0.0,0.0,3.1413808,7.879149,0.22314356,0.28114328,3.014091,0.0,1,1.0,10.0,8.0,4.0,2.0,1,1
8225,0.0,0.0,0.0,0.0,2.8020394,11.405785,0.0,0.24364235,0.0,0.0,9,0.0,3.0,0.0,4.0,2.0,0,0
8227,1.587401,4.8676386,0.0,0.0,4.0,11.66907,0.14544846,0.20964414,0.0,0.0,1,1.0,10.0,0.0,8.0,2.0,0,0
8228,0.0,0.0,0.0,0.0,1.8171207,4.061548,0.25543818,0.36840314,0.0,0.0,4,1.0,1.0,0.0,8.0,2.0,0,0
8229,0.0,0.0,0.0,0.0,3.5033982,11.817653,0.0,0.15708253,0.0,0.0,1,1.0,10.0,3.0,12.0,2.0,1,0
8230,0.0,0.0,1.4422495,4.4979415,4.431048,14.433519,0.1666711,0.2648878,0.0,0.0,9,5.0,10.0,6.0,8.0,2.0,0,0
8231,0.0,0.0,0.0,0.0,1.2599211,1.9129312,0.36840314,0.5313293,0.0,0.5848035,2,1.0,10.0,3.0,7.0,2.0,0,0
8232,0.0,0.0,0.0,0.0,1.709976,5.6514397,0.34199518,0.4054808,0.0,0.0,2,1.0,10.0,0.0,4.0,2.0,0,0
8233,1.4422495,4.97992,1.0,0.0,2.8020394,9.124138,0.0,0.2125317,3.6005795,0.0,8,3.0,3.0,6.0,4.0,2.0,0,1
8234,0.0,0.0,0.0,0.0,2.9624963,8.240412,0.19999999,0.19999999,0.0,0.0,4,3.0,3.0,2.0,7.0,2.0,0,0
8235,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,1,5.0,10.0,6.0,8.0,2.0,1,0
8237,0.0,0.0,0.0,0.0,1.587401,4.6260653,0.0,0.36840314,0.0,0.7368063,2,3.0,3.0,3.0,4.0,2.0,0,0
8238,0.0,0.0,0.0,0.0,1.2599211,3.8485012,0.0,0.46415886,0.0,0.0,1,5.0,10.0,0.0,8.0,2.0,1,0
8239,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,8,1.0,10.0,6.0,8.0,2.0,0,0
8240,1.0,2.4101424,0.0,0.0,2.7589242,6.943669,0.0,0.2857526,0.0,0.0,1,1.0,10.0,0.0,8.0,2.0,0,0
8241,0.0,0.0,0.0,0.0,3.2710664,9.612994,0.17877772,0.28959116,1.966903,0.5848035,2,1.0,10.0,1.0,12.0,2.0,0,1
8243,0.0,0.0,0.0,0.0,2.2239802,6.7239513,0.0,0.26295444,0.0,0.0,2,1.0,10.0,6.0,7.0,2.0,0,0
8244,1.9129312,3.9895563,1.709976,4.645454,3.9578917,11.630483,0.0,0.16625006,0.0,0.0,1,1.0,10.0,1.0,12.0,2.0,1,0
8245,1.4422495,5.229322,1.2599211,3.072317,1.4422495,7.243157,0.0,0.349951,0.0,0.7368063,2,1.0,10.0,2.0,12.0,1.0,0,0
8246,0.0,0.0,0.0,0.0,1.0,3.0073893,0.0,0.0,3.8791368,0.0,8,1.0,10.0,2.0,18.0,2.0,0,1
8247,0.0,0.0,0.0,0.0,1.9129312,8.903636,0.30570918,0.44091064,0.0,0.0,9,2.0,12.0,2.0,8.0,2.0,1,0
8248,0.0,0.0,0.0,0.0,3.1072326,10.699147,0.0,0.19258696,2.7610528,0.0,1,1.0,1.0,5.0,4.0,1.0,0,1
8249,0.0,0.0,0.0,0.0,1.2599211,2.8020394,0.0,0.46415886,0.0,0.0,8,5.0,10.0,6.0,12.0,2.0,0,0
8250,1.587401,3.808706,0.0,0.0,3.0,8.902235,0.0,0.19917156,0.0,0.0,8,3.0,3.0,4.0,12.0,2.0,0,0
8251,0.0,0.0,0.0,0.0,1.587401,3.4142425,0.0,0.36840314,0.0,0.0,5,3.0,3.0,0.0,12.0,1.0,0,0
8252,0.0,0.0,0.0,0.0,1.709976,4.089643,0.0,0.43088692,0.0,0.0,3,1.0,1.0,5.0,7.0,2.0,0,0
8253,0.0,0.0,0.0,0.0,2.8020394,8.309488,0.0,0.26295444,0.0,0.0,8,5.0,10.0,7.0,4.0,1.0,0,0
8254,1.9129312,5.7929363,0.0,0.0,1.709976,3.5882332,0.23207943,0.33471647,0.0,0.0,4,1.0,10.0,2.0,3.0,1.0,0,0
8255,1.587401,5.026526,0.0,0.0,3.1748023,13.432679,0.14057586,0.2771826,2.8691733,0.0,2,3.0,3.0,6.0,7.0,2.0,0,1
8256,0.0,0.0,1.0,4.5947013,5.229322,20.050676,0.14299661,0.27500936,0.0,0.0,8,1.0,10.0,3.0,4.0,2.0,0,0
8257,0.0,0.0,1.0,0.0,3.3019273,8.75654,0.17549519,0.25311306,0.0,0.0,9,1.0,1.0,0.0,4.0,2.0,0,0
8258,1.587401,5.6980195,0.0,0.0,3.419952,11.922534,0.273743,0.31480208,0.0,0.0,1,1.0,10.0,1.0,8.0,2.0,0,0
8259,1.0,8.000001,0.0,0.0,1.709976,6.8541245,0.0,0.39148676,0.0,0.84343266,2,3.0,3.0,0.0,12.0,2.0,0,0
8260,2.2239802,8.292557,0.0,0.0,3.3912115,12.00058,0.18821034,0.27043366,2.8200002,0.0,8,1.0,10.0,0.0,4.0,2.0,0,1
8261,0.0,0.0,0.0,0.0,2.1544347,5.4102993,0.0,0.0,3.8028395,0.0,4,1.0,10.0,0.0,8.0,2.0,0,1
8262,1.2599211,3.5934038,1.0,3.0793636,2.2894285,6.718391,0.0,0.24871337,0.0,0.0,7,3.0,3.0,6.0,4.0,1.0,1,0
8263,0.0,0.0,0.0,0.0,1.8171207,4.6078215,0.32182872,0.42171633,0.0,0.0,9,5.0,10.0,6.0,8.0,2.0,1,0
8265,0.0,0.0,0.0,0.0,3.3912115,13.826662,0.0,0.23404926,0.0,0.7368063,2,0.0,3.0,6.0,7.0,2.0,0,0
8267,0.0,0.0,0.0,0.0,1.709976,3.5169249,0.5192494,0.5646216,0.0,0.0,8,5.0,9.0,0.0,12.0,2.0,0,0
8268,1.587401,5.555904,0.0,0.0,4.2171636,13.418459,0.19745952,0.33221346,0.0,0.0,8,1.0,10.0,5.0,8.0,2.0,0,1
8269,1.4422495,5.495865,0.0,0.0,1.2599211,5.1172304,0.0,0.31072325,0.0,0.9283178,2,5.0,10.0,7.0,4.0,2.0,0,0
